model,attribution_method,example_id,warning_type,details
XLM-R,Integrated Gradients,3918,word_reconstruction_mismatch,"reconstructed length=23, original length=27"
XLM-R,Integrated Gradients,3919,word_reconstruction_mismatch,"reconstructed length=30, original length=36"
XLM-R,Integrated Gradients,3920,word_reconstruction_mismatch,"reconstructed length=55, original length=65"
XLM-R,Integrated Gradients,3921,word_reconstruction_mismatch,"reconstructed length=47, original length=59"
XLM-R,Integrated Gradients,3922,word_reconstruction_mismatch,"reconstructed length=13, original length=15"
XLM-R,Integrated Gradients,3923,word_reconstruction_mismatch,"reconstructed length=59, original length=68"
XLM-R,Integrated Gradients,3924,word_reconstruction_mismatch,"reconstructed length=64, original length=76"
XLM-R,Integrated Gradients,3925,word_reconstruction_mismatch,"reconstructed length=22, original length=27"
XLM-R,Integrated Gradients,3926,word_reconstruction_mismatch,"reconstructed length=16, original length=19"
XLM-R,Integrated Gradients,3927,word_reconstruction_mismatch,"reconstructed length=90, original length=113"
XLM-R,Integrated Gradients,3928,word_reconstruction_mismatch,"reconstructed length=51, original length=60"
XLM-R,Integrated Gradients,3929,word_reconstruction_mismatch,"reconstructed length=130, original length=155"
XLM-R,Integrated Gradients,3930,word_reconstruction_mismatch,"reconstructed length=55, original length=69"
XLM-R,Integrated Gradients,3931,word_reconstruction_mismatch,"reconstructed length=355, original length=976"
XLM-R,Integrated Gradients,3932,word_reconstruction_mismatch,"reconstructed length=10, original length=11"
XLM-R,Integrated Gradients,3933,word_reconstruction_mismatch,"reconstructed length=48, original length=60"
XLM-R,Integrated Gradients,3934,word_reconstruction_mismatch,"reconstructed length=295, original length=366"
XLM-R,Integrated Gradients,3935,word_reconstruction_mismatch,"reconstructed length=35, original length=42"
XLM-R,Integrated Gradients,3936,word_reconstruction_mismatch,"reconstructed length=75, original length=93"
XLM-R,Integrated Gradients,3937,word_reconstruction_mismatch,"reconstructed length=25, original length=31"
XLM-R,Integrated Gradients,3938,word_reconstruction_mismatch,"reconstructed length=26, original length=30"
XLM-R,Integrated Gradients,3939,word_reconstruction_mismatch,"reconstructed length=34, original length=40"
XLM-R,Integrated Gradients,3940,word_reconstruction_mismatch,"reconstructed length=21, original length=25"
XLM-R,Integrated Gradients,3941,word_reconstruction_mismatch,"reconstructed length=22, original length=25"
XLM-R,Integrated Gradients,3942,word_reconstruction_mismatch,"reconstructed length=18, original length=22"
XLM-R,Integrated Gradients,3943,word_reconstruction_mismatch,"reconstructed length=20, original length=24"
XLM-R,Integrated Gradients,3944,word_reconstruction_mismatch,"reconstructed length=30, original length=35"
XLM-R,Integrated Gradients,3945,word_reconstruction_mismatch,"reconstructed length=16, original length=20"
XLM-R,Integrated Gradients,3946,word_reconstruction_mismatch,"reconstructed length=121, original length=147"
XLM-R,Integrated Gradients,3947,word_reconstruction_mismatch,"reconstructed length=12, original length=14"
XLM-R,Integrated Gradients,3948,word_reconstruction_mismatch,"reconstructed length=14, original length=16"
XLM-R,Integrated Gradients,3949,word_reconstruction_mismatch,"reconstructed length=42, original length=52"
XLM-R,Integrated Gradients,3950,word_reconstruction_mismatch,"reconstructed length=82, original length=99"
XLM-R,Integrated Gradients,3951,word_reconstruction_mismatch,"reconstructed length=13, original length=15"
XLM-R,Integrated Gradients,3952,word_reconstruction_mismatch,"reconstructed length=44, original length=53"
XLM-R,Integrated Gradients,3953,word_reconstruction_mismatch,"reconstructed length=42, original length=51"
XLM-R,Integrated Gradients,3954,word_reconstruction_mismatch,"reconstructed length=22, original length=26"
XLM-R,Integrated Gradients,3955,word_reconstruction_mismatch,"reconstructed length=44, original length=54"
XLM-R,Integrated Gradients,3956,word_reconstruction_mismatch,"reconstructed length=24, original length=30"
XLM-R,Integrated Gradients,3957,word_reconstruction_mismatch,"reconstructed length=11, original length=13"
XLM-R,Integrated Gradients,3958,word_reconstruction_mismatch,"reconstructed length=36, original length=44"
XLM-R,Integrated Gradients,3959,word_reconstruction_mismatch,"reconstructed length=10, original length=11"
XLM-R,Integrated Gradients,3960,word_reconstruction_mismatch,"reconstructed length=37, original length=47"
XLM-R,Integrated Gradients,3961,word_reconstruction_mismatch,"reconstructed length=36, original length=44"
XLM-R,Integrated Gradients,3962,word_reconstruction_mismatch,"reconstructed length=9, original length=10"
XLM-R,Integrated Gradients,3963,word_reconstruction_mismatch,"reconstructed length=22, original length=23"
XLM-R,Integrated Gradients,3964,word_reconstruction_mismatch,"reconstructed length=22, original length=28"
XLM-R,Integrated Gradients,3965,word_reconstruction_mismatch,"reconstructed length=37, original length=43"
XLM-R,Integrated Gradients,3966,word_reconstruction_mismatch,"reconstructed length=50, original length=61"
XLM-R,Integrated Gradients,3967,word_reconstruction_mismatch,"reconstructed length=100, original length=122"
XLM-R,Integrated Gradients,3968,word_reconstruction_mismatch,"reconstructed length=54, original length=66"
XLM-R,Integrated Gradients,3969,word_reconstruction_mismatch,"reconstructed length=84, original length=107"
XLM-R,Integrated Gradients,3970,word_reconstruction_mismatch,"reconstructed length=21, original length=25"
XLM-R,Integrated Gradients,3971,word_reconstruction_mismatch,"reconstructed length=33, original length=41"
XLM-R,Integrated Gradients,3972,word_reconstruction_mismatch,"reconstructed length=24, original length=30"
XLM-R,Integrated Gradients,3973,word_reconstruction_mismatch,"reconstructed length=45, original length=55"
XLM-R,Integrated Gradients,3974,word_reconstruction_mismatch,"reconstructed length=44, original length=54"
XLM-R,Integrated Gradients,3975,word_reconstruction_mismatch,"reconstructed length=31, original length=40"
XLM-R,Integrated Gradients,3976,word_reconstruction_mismatch,"reconstructed length=28, original length=34"
XLM-R,Integrated Gradients,3977,word_reconstruction_mismatch,"reconstructed length=45, original length=55"
XLM-R,Integrated Gradients,3978,word_reconstruction_mismatch,"reconstructed length=84, original length=106"
XLM-R,Integrated Gradients,3979,word_reconstruction_mismatch,"reconstructed length=18, original length=23"
XLM-R,Integrated Gradients,3980,word_reconstruction_mismatch,"reconstructed length=20, original length=24"
XLM-R,Integrated Gradients,3981,word_reconstruction_mismatch,"reconstructed length=104, original length=129"
XLM-R,Integrated Gradients,3982,word_reconstruction_mismatch,"reconstructed length=68, original length=81"
XLM-R,Integrated Gradients,3983,word_reconstruction_mismatch,"reconstructed length=27, original length=33"
XLM-R,Integrated Gradients,3984,word_reconstruction_mismatch,"reconstructed length=31, original length=36"
XLM-R,Integrated Gradients,3985,word_reconstruction_mismatch,"reconstructed length=36, original length=43"
XLM-R,Integrated Gradients,3986,word_reconstruction_mismatch,"reconstructed length=60, original length=71"
XLM-R,Integrated Gradients,3987,word_reconstruction_mismatch,"reconstructed length=72, original length=84"
XLM-R,Integrated Gradients,3988,word_reconstruction_mismatch,"reconstructed length=17, original length=19"
XLM-R,Integrated Gradients,3989,word_reconstruction_mismatch,"reconstructed length=41, original length=51"
XLM-R,Integrated Gradients,3990,word_reconstruction_mismatch,"reconstructed length=156, original length=189"
XLM-R,Integrated Gradients,3991,word_reconstruction_mismatch,"reconstructed length=15, original length=18"
XLM-R,Integrated Gradients,3992,word_reconstruction_mismatch,"reconstructed length=23, original length=28"
XLM-R,Integrated Gradients,3993,word_reconstruction_mismatch,"reconstructed length=111, original length=140"
XLM-R,Integrated Gradients,3994,word_reconstruction_mismatch,"reconstructed length=62, original length=76"
XLM-R,Integrated Gradients,3995,word_reconstruction_mismatch,"reconstructed length=13, original length=15"
XLM-R,Integrated Gradients,3996,word_reconstruction_mismatch,"reconstructed length=42, original length=49"
XLM-R,Integrated Gradients,3997,word_reconstruction_mismatch,"reconstructed length=37, original length=43"
XLM-R,Integrated Gradients,3998,word_reconstruction_mismatch,"reconstructed length=25, original length=29"
XLM-R,Integrated Gradients,3999,word_reconstruction_mismatch,"reconstructed length=26, original length=32"
XLM-R,Integrated Gradients,4000,word_reconstruction_mismatch,"reconstructed length=34, original length=40"
XLM-R,Integrated Gradients,4001,word_reconstruction_mismatch,"reconstructed length=33, original length=40"
XLM-R,Integrated Gradients,4002,word_reconstruction_mismatch,"reconstructed length=71, original length=89"
XLM-R,Integrated Gradients,4003,word_reconstruction_mismatch,"reconstructed length=64, original length=79"
XLM-R,Integrated Gradients,4004,word_reconstruction_mismatch,"reconstructed length=49, original length=61"
XLM-R,Integrated Gradients,4005,word_reconstruction_mismatch,"reconstructed length=66, original length=78"
XLM-R,Integrated Gradients,4006,word_reconstruction_mismatch,"reconstructed length=14, original length=16"
XLM-R,Integrated Gradients,4007,word_reconstruction_mismatch,"reconstructed length=72, original length=87"
XLM-R,Integrated Gradients,4008,word_reconstruction_mismatch,"reconstructed length=17, original length=20"
XLM-R,Integrated Gradients,4009,word_reconstruction_mismatch,"reconstructed length=124, original length=151"
XLM-R,Integrated Gradients,4010,word_reconstruction_mismatch,"reconstructed length=36, original length=45"
XLM-R,Integrated Gradients,4011,word_reconstruction_mismatch,"reconstructed length=22, original length=26"
XLM-R,Integrated Gradients,4012,word_reconstruction_mismatch,"reconstructed length=57, original length=71"
XLM-R,Integrated Gradients,4013,word_reconstruction_mismatch,"reconstructed length=24, original length=28"
XLM-R,Integrated Gradients,4014,word_reconstruction_mismatch,"reconstructed length=27, original length=33"
XLM-R,Integrated Gradients,4015,word_reconstruction_mismatch,"reconstructed length=52, original length=62"
XLM-R,Integrated Gradients,4016,word_reconstruction_mismatch,"reconstructed length=26, original length=32"
XLM-R,Integrated Gradients,4017,word_reconstruction_mismatch,"reconstructed length=19, original length=21"
XLM-R,Integrated Gradients,4018,word_reconstruction_mismatch,"reconstructed length=235, original length=278"
XLM-R,Integrated Gradients,4019,word_reconstruction_mismatch,"reconstructed length=15, original length=18"
XLM-R,Integrated Gradients,4020,word_reconstruction_mismatch,"reconstructed length=55, original length=66"
XLM-R,Integrated Gradients,4021,word_reconstruction_mismatch,"reconstructed length=48, original length=61"
XLM-R,Integrated Gradients,4022,word_reconstruction_mismatch,"reconstructed length=6, original length=7"
XLM-R,Integrated Gradients,4023,word_reconstruction_mismatch,"reconstructed length=58, original length=73"
XLM-R,Integrated Gradients,4024,word_reconstruction_mismatch,"reconstructed length=17, original length=21"
XLM-R,Integrated Gradients,4025,word_reconstruction_mismatch,"reconstructed length=140, original length=165"
XLM-R,Integrated Gradients,4026,word_reconstruction_mismatch,"reconstructed length=46, original length=56"
XLM-R,Integrated Gradients,4027,word_reconstruction_mismatch,"reconstructed length=134, original length=163"
XLM-R,Integrated Gradients,4028,word_reconstruction_mismatch,"reconstructed length=20, original length=26"
XLM-R,Integrated Gradients,4029,word_reconstruction_mismatch,"reconstructed length=19, original length=23"
XLM-R,Integrated Gradients,4030,word_reconstruction_mismatch,"reconstructed length=16, original length=18"
XLM-R,Integrated Gradients,4031,word_reconstruction_mismatch,"reconstructed length=17, original length=21"
XLM-R,Integrated Gradients,4032,word_reconstruction_mismatch,"reconstructed length=61, original length=76"
XLM-R,Integrated Gradients,4033,word_reconstruction_mismatch,"reconstructed length=19, original length=23"
XLM-R,Integrated Gradients,4034,word_reconstruction_mismatch,"reconstructed length=25, original length=30"
XLM-R,Integrated Gradients,4035,word_reconstruction_mismatch,"reconstructed length=40, original length=48"
XLM-R,Integrated Gradients,4036,word_reconstruction_mismatch,"reconstructed length=46, original length=55"
XLM-R,Integrated Gradients,4037,word_reconstruction_mismatch,"reconstructed length=7, original length=8"
XLM-R,Integrated Gradients,4038,word_reconstruction_mismatch,"reconstructed length=26, original length=31"
XLM-R,Integrated Gradients,4039,word_reconstruction_mismatch,"reconstructed length=37, original length=45"
XLM-R,Integrated Gradients,4040,word_reconstruction_mismatch,"reconstructed length=38, original length=46"
